ACO_Num,ACO_NAME,Start_Date,Track2,Adv_Pay,Int_Pmt,Adv_Pay_Amt,QualScore,QualPerfShare,FinalShareRate,MinLossPerc,MinSavPerc,ABtotBnchmk,ABtotExp,BnchmkMinExp,EarnShrSavings,OweLosses,N_AB,N_AB_Year,N_AB_Year_ESRD,N_AB_Year_DIS,N_AB_Year_AGED_Dual,N_AB_Year_AGED_NonDual,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,Per_Capita_Exp_ALL_ESRD,Per_Capita_Exp_ALL_DIS,Per_Capita_Exp_ALL_AGDU,Per_Capita_Exp_ALL_AGND,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY
A51279,"Optimus Healthcare Partners, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.023545752,470196322.1,453169138.4,17027183.69,8343320.008,,34542,26216.41667,203.3333333,2369.416667,1565.666667,22078,3527,12117,7632,3800,16020,11056,22455,2399,546,793,9,874,97482.35074,9005.328399,15268.63024,8601.932262,2797.376365,2478.500862,77.87221112,214.6947958,79.83643579,191.2272418,973.2689979,0,3984.134553,144.3863348,302.3469179,221.2737905,257.8356679,236.8579139,1.792644437,11.82382501,7.361284601,10.14560468,6.941729521,6.636598553,148.0473752,803.1370038,81.62253392,499.8045255,201.7297112,601.2987137,270.1934721,11141.51402,4601.222431,6262.393562,274.3890229,3.509006131,0,0,0,0,0,124,71,8,3,0,1.05291924,1.107738649,1.127426771,1.033038531,1.033467509,1.112227022,1.117438123,1.033175164,1.023340377,1.081966462,1.093967934,1.028770164,1.044157567,1.051870748,1.105818729,0.989018462
A34178,MissionPoint Health Partners,7/1/2012,0,0,0,,1,0.5,0.5,,0.024628888,276551602.1,267329957,9221645.066,4518606.082,,23711,19530.33333,178.5833333,2210.916667,459.1666667,16681.66667,3208,8908,5638,2458,11745,8467,17615,2254,63,40,9,231,66726.71894,9757.684741,15049.90164,8240.879858,2985.659935,2684.702305,55.63187287,125.3404101,155.6487249,226.8995049,808.9286313,0.491730231,2825.309716,127.2735293,578.5959932,267.0569518,334.9532583,310.5818503,1.177610049,7.987268158,15.15532933,16.74254287,7.475263789,12.13450355,149.6956736,707.8466853,83.96871653,601.9635368,203.1633337,674.3097541,282.42161,9017.728151,3170.177452,4367.55087,1264.753193,215.2466368,1,1,3,0,3,259,264,113,2,1,0.982934721,1.11723674,1.089698385,0.982900633,0.979049559,1.126815271,1.087447491,0.996193961,0.996145263,1.119972894,1.092061946,1.011827449,0.983960111,1.141519433,1.114348028,0.990019227
A24802,Summa Accountable Care Organization,7/1/2012,0,0,0,,1,0.5,0.5,,0.024484983,306829999,295033817,11796181.97,5780129.166,,25150,21476.58333,232.5,4292.5,954.4166667,15997.16667,5340,8457,5482,2919,12821,9377,20000,1783,100,21,11,283,63660.51587,8979.968947,12139.74978,8320.316611,3184.014696,2720.19834,199.75169,248.7885367,96.00635001,292.5169582,809.340605,7.208922745,2466.564789,141.1173406,407.4882063,265.5221468,369.8912381,328.4973169,5.308106892,18.29900007,17.36775325,14.66713746,13.40995425,14.66713746,153.972154,765.7657658,80.97191127,865.9664208,273.7400037,651.9659009,206.4574207,9036.819171,4198.852238,3885.906743,945.9605229,6.099666691,0,0,0,0,5,340,420,120,0,20,0.980025468,1.162951149,1.136502985,1.087525152,1.004559597,1.231824552,1.135505193,1.112816674,0.986904797,1.171296146,1.157694038,1.112956785,1.026873548,1.199232057,1.190757513,1.11074943
A01714,Essentia Health,7/1/2012,0,0,0,,1,0.5,0.5,,0.023213741,432277181.7,460243838.6,-27966656.94,0,,37862,32077.08333,209.8333333,6762.583333,957.9166667,24146.75,7924,11293,9066,4832,18284,14831,31882,184,55,38,628,328,79806.60538,8966.081622,12626.01161,9111.573619,3420.978087,3167.770661,55.52059877,119.3572025,108.7839595,223.1922403,937.8691876,1.012079648,1873.665559,113.174491,189.2491485,299.1671561,324.2813535,307.3533805,1.122296551,6.047931415,9.695395207,13.15580957,8.541923751,11.97116321,136.4985163,810.9076026,87.94440475,852.2595311,148.704293,536.1771774,220.7494967,7877.867117,3723.125284,2556.092745,1507.743067,90.90602065,5,0,4,0,0,392,1082,244,0,12,1.005751933,1.019241572,0.952080413,0.982064624,1.030705771,1.032555403,0.96033698,0.992275203,1.009143832,1.02078409,0.97189322,0.995872904,1.050229662,1.042057687,0.960455754,1.017455684
A33196,"Allcare Options, LLC",7/1/2012,0,0,1,,0,0.5,0,,0.03660961,90520697.34,83303709.73,7216987.604,0,,5796,4392.5,61.5,1125.75,591.25,2614,1377,1594,1098,559,2624,2004,3580,723,33,228,3,61,80668.96709,9482.132577,12425.09711,11481.8308,3917.114275,3373.493679,174.9217624,193.718946,210.4985853,342.8215319,1320.86734,0,3718.988512,166.5872971,741.8656978,266.6956974,435.2874217,390.8935686,5.236198065,11.15537849,28.00227661,19.80648833,20.03414912,14.34262948,176.8470041,766.1431065,133.1815595,974.1605009,317.5867957,792.2595333,260.4439385,10587.82015,3341.605009,4404.553216,736.9379624,2104.723961,0,19,0,0,0,81,125,65,1,0,1.094673195,1.084472181,1.009397749,1.156211619,1.060990509,1.142077635,1.039180143,1.187282723,1.079386526,1.157074034,0.980925366,1.231094466,1.048122065,1.154953435,0.976369294,1.272367878
A05273,"Accountable Care Coalition of Texas, Inc.",4/1/2012,0,0,0,,1,0.5,0.5,,0.023626054,538174071.7,519077361,19096710.76,9357388.27,,33739,26676.66667,428.4166667,3405.166667,2252.666667,20590.41667,4710,12199,7484,3062,16017,11438,21433,3623,615,1226,26,532,81880.50279,11687.3739,14745.14548,9116.074674,3735.521451,2584.717388,749.6558327,406.1771909,99.56378556,271.1836864,615.0069414,1.172290358,3533.198931,130.6449365,1216.704552,290.5326383,321.6923019,263.2913923,23.09047518,23.42783602,11.80762935,12.63228918,8.958804493,8.209113741,148.9745905,697.5364375,52.1035073,665.6504192,228.2808342,723.1891845,316.9692502,9679.219822,3965.339298,5130.208789,573.5134257,10.1583097,0,0,0,0,0,109,76,11,0,0,1.008112266,1.206429599,1.032258048,1.076458573,1.009407523,1.2039553,1.048713604,1.082343534,1.040002976,1.200961902,1.086426479,1.090856046,1.051857738,1.245273722,1.102640616,1.110697519
A65596,"Integrated Care Alliance, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.03144044,109717165.9,112930925.4,-3213759.454,0,,8559,7026.916667,67.08333333,1037.333333,350.5,5572,1390,3265,1880,761,4172,3124,6396,697,31,83,3,86,88196.65206,8577.774449,13806.34021,10040.00957,3225.392961,2895.894694,214.8259236,138.4591398,51.04756337,344.4567007,1312.730834,0,4068.767978,139.8459865,626.4863956,290.4391448,357.0556076,336.705288,5.407777238,7.969355929,6.973186438,17.64643099,9.107835347,10.38862469,184.7690387,763.2126509,116.4095205,622.1790022,280.7774866,875.7752926,356.4863679,11305.81218,4655.242342,6072.791528,512.1734284,65.60487649,0,0,0,0,0,39,52,16,1,0,1.037251309,1.062519093,1.096004084,1.012698467,1.019115581,1.080157305,1.047593119,1.028165368,1.071915209,1.077710522,1.065165539,1.01466185,1.045363357,1.038421328,1.019862838,1.020899434
A27119,"Accountable Care Coalition of Northwest Florida, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.030011011,125794256.4,123062636.2,2731620.227,0,,9988,8590.916667,78.41666667,1589.75,550.5,6372.25,1998,3698,2286,893,5235,3640,7303,1283,104,17,13,155,74377.27879,7617.080438,12449.15309,9017.051943,2760.733111,2463.132824,179.4758808,57.37780104,88.08046279,300.5697419,917.4342072,0,2930.218556,125.8339587,552.9616633,340.9270999,351.493167,324.1418775,6.052200227,3.375265511,17.92382375,13.26828511,12.22078892,11.28968119,156.0714286,716.0714286,91.01578034,837.7641776,251.2826979,643.7446049,277.8192681,10413.62521,4068.358826,4257.606471,995.1213835,1092.538529,0,1,1,0,0,36,40,21,0,0,1.008844346,0.998683564,1.035798403,1.0449958,1.007174189,1.051043137,1.022482486,1.044731767,1.005422517,1.059796707,1.015004594,1.062333907,0.992888332,1.049333485,1.04884861,1.071879477
A65307,"Accountable Care Coalition of Caldwell County, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.036252252,70881173.07,71400315.97,-519142.9035,0,,5915,5090.75,34,1021.083333,366,3669.666667,1249,2260,1284,451,3145,2099,4945,246,11,9,3,30,49224.80762,7712.670297,10005.06151,7428.776012,2156.903268,2027.233509,32.58179113,41.66668602,59.93821705,335.6615445,609.0278975,0,2235.431876,91.10150373,295.7945048,360.5876074,247.5077346,237.2931297,0.58930413,2.16078181,7.464518981,7.268084271,9.625300791,15.32190738,122.3980017,794.3380516,55.0017188,756.0771988,166.9695035,497.9619899,268.919118,9360.310367,5252.467711,3598.683887,501.4978147,7.660953691,0,0,0,0,0,37,37,15,0,1,1.025842615,1.081021443,1.031463594,1.008527702,1.011555697,1.109540181,1.066187586,1.011767116,0.987891164,1.079579463,1.080594039,1.00904926,0.952540251,1.038268504,0.975177103,0.97873935
A99401,"Accountable Care Organization of the North Country, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.03636036,69726453.59,74474536.64,-4748083.048,0,,5879,5017.083333,25.08333333,700,300.1666667,3991.833333,873,2091,1514,707,2942,2243,5067,12,17,1,26,62,79501.58201,7172.943307,10756.92303,8037.801342,2989.871178,2916.18992,0,44.25414162,37.56457195,193.8301291,602.2751256,0,2012.723805,171.1460433,160.2915764,377.5061573,334.855909,327.4811062,0,2.391827921,4.982974836,21.3271323,16.74279545,20.33053733,155.8603491,781.7955112,80.52487335,783.9216012,250.9426127,688.0491654,199.7176314,8746.715389,4916.601611,3121.136118,694.8260111,14.15164853,0,0,0,0,0,12,0,2,0,0,1.084767158,0.989840856,1.065856226,1.078671261,1.084481031,0.957148889,1.039199975,1.073862782,1.059462464,1.006711131,1.091747872,1.074497737,1.016848393,0.999972986,1.098275733,1.058316756
A92107,Central Maine ACO,7/1/2012,0,0,0,,1,0.5,0.5,,0.026321864,184814281.1,182216815.2,2597465.863,0,,16695,14201.58333,80.25,3628.833333,2229.75,8262.75,4097,5010,3840,1615,8354,6208,14269,69,29,21,11,163,69518.00268,7680.202466,10217.98999,7542.585557,2355.429386,2143.566028,12.61257311,142.2908319,61.41119585,262.1955044,586.5867544,0,1916.1077,121.2898675,389.8542802,310.4131123,272.6456557,255.5348875,0.281658735,9.153908895,7.675200535,10.77344662,12.39298435,10.77344662,137.9215794,746.9152728,54.3601359,899.5475857,148.0116654,513.6047037,196.8794559,8029.034321,3313.362947,3107.892899,967.4977555,640.2807199,2,1,3,0,11,154,368,63,1,0,0.941586829,0.976959076,0.94656125,0.953893128,1.003404545,0.987214743,0.946828563,0.990926595,1.005621018,0.980192939,0.959361912,0.987226396,0.989663282,0.952969042,0.949471618,1.023449895
A18256,"Accountable Care Coalition of Southeast Wisconsin, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.028979196,257199277.2,239501972.7,17697304.53,8671679.218,,11701,8846.583333,249.4166667,3227.25,1472.333333,3897.583333,3830,2571,1805,1179,5226,4159,4994,3192,390,570,49,190,91795.51661,10315.80148,12649.66642,16333.84687,6307.895283,5220.053554,924.8732509,272.5497929,116.8380747,726.8887668,2547.028429,0,3436.405551,346.4351191,356.6862041,307.6679771,604.8662855,548.0081764,22.49456005,14.9210147,19.44253431,21.13810417,14.24278676,13.90367279,206.779661,750.3489531,232.2930698,1389.462975,487.5328517,816.2473271,224.3804105,10691.47223,5125.481589,3717.480383,1014.402924,834.1073296,0,5,0,0,0,130,368,50,0,0,1.127547514,1.196830706,1.043792592,1.397820375,1.095925643,1.175282937,1.037663283,1.424977156,1.078858448,1.189818631,1.019115074,1.404109982,1.102881953,1.20503027,1.108510044,1.445256853
A70756,"Accountable Care Coalition of Coastal Georgia, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.029714943,146133175.7,146775275.7,-642099.9509,0,,10475,8635.666667,126.75,1129.166667,234.9166667,7144.833333,1596,4138,2244,989,4837,4130,6487,2283,53,19,5,120,70916.43757,10262.27977,12173.18304,8571.709618,2938.833399,2463.086885,136.7696734,306.238649,76.6567126,429.2911008,845.7534842,0,3522.656765,193.4521033,347.5328831,367.2386079,319.9521365,288.3390589,3.589763384,19.57000039,8.453313776,9.727100784,10.53769252,7.179526769,135.9938009,726.4626114,71.33207241,707.7623808,210.0590574,741.4598371,369.6298298,10882.773,5224.032115,5059.018798,586.8684139,12.85366889,0,0,0,0,0,36,50,7,0,0,1.00128196,1.183120784,1.078680685,1.055001399,1.022552771,1.137863464,1.095282827,1.037076178,0.993654473,1.154119243,1.101851803,1.032052098,0.986630427,1.14093518,1.001403029,1.038016459
A51059,"Physicians Collaborative Trust of the Mississippi Gulf Coast, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.034818819,80059038.14,84825020.87,-4765982.734,0,,6590,5099,59.25,875.6666667,259.75,3904.333333,1084,2358,1339,455,2906,2330,4380,706,76,10,8,56,69847.04209,9873.638906,12808.81078,8338.768678,3311.656522,2895.357905,101.498527,251.5741787,94.80808103,263.5860542,413.7226522,7.118606684,2669.514688,89.07902599,741.404125,401.1609368,407.1386546,377.1327711,2.745636399,15.88546774,11.17866248,18.82722102,14.31653265,14.70876643,156.8228106,692.9735234,40.79231222,899.9803883,269.0723671,631.8886056,319.082173,9307.707394,3878.799765,4381.839576,1019.219455,27.84859776,0,0,0,0,0,16,21,10,2,0,1.022903445,1.150113522,1.018934393,0.979593135,1.017157006,1.126559823,1.078677685,1.001660176,1.042405303,1.21069925,1.000321494,0.993329625,1.007723369,1.172660071,1.030301484,0.993818339
A20167,North Country ACO,4/1/2012,0,1,0,1714876,1,0.5,0.5,,0.033355355,88298581.5,86248364.01,2050217.487,0,,7322,6053.166667,17.41666667,1058.5,241.3333333,4735.916667,1254,2393,1714,843,3356,2848,6100,18,8,5,3,70,59197.49877,7908.059348,11895.49637,8311.028882,2615.327719,2450.097276,17.95640581,99.00588733,68.06806851,86.45154661,784.912209,0,1184.000247,141.8758939,422.1028659,252.2006502,240.7004598,229.7970759,0.330405573,4.460475233,6.112503098,10.07736997,10.57297833,12.2250062,117.9898034,792.425346,57.98617803,793.9645915,30.72771827,252.925466,121.0936425,7955.505383,304.1383298,2521.655332,466.2022633,4663.509458,0,11,0,0,0,35,20,15,1,0,0.96812296,0.894407949,0.921711533,0.902651002,1.160720995,0.909324133,0.893379962,0.892419913,0.978940586,0.881525341,0.850709686,0.886425258,0.916918218,0.96378411,0.963468904,0.985557476
A55129,"Oakwood Accountable Care Organization, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.026139828,259144444.3,241653282.9,17491161.45,8570669.111,,17150,14216,130.8333333,2949.583333,950.0833333,10185.5,3624,5393,3703,2020,8695,6045,12733,1366,192,128,15,306,85353.45218,9705.201678,14033.80043,10639.50193,3963.035283,3465.539692,191.2891721,268.8964489,103.4869018,241.3577063,1091.944808,0,3487.183088,186.2449393,663.9336129,253.0558878,445.5933038,409.9317718,6.049096153,15.75578533,13.85665049,16.03713864,19.13202504,11.67616234,187.1227364,773.138833,109.0947457,852.5708659,348.737427,807.695013,233.8046001,10474.5727,5361.820356,4403.179292,700.5697405,9.003305901,0,0,0,0,8,183,474,65,2,0,1.016260281,1.149498351,1.171795213,1.260188293,1.03306787,1.17661487,1.133750556,1.261624754,1.084400054,1.146428606,1.103634767,1.243818173,1.066631173,1.120255664,1.111340886,1.217759076
A30913,"Accountable Care Partners, LLC",7/1/2012,0,1,0,1619368,1,0.5,0.5,,0.034766767,86857396.53,86643652.03,213744.4992,0,,6616,5732,63.08333333,854.8333333,305.1666667,4508.916667,1155,2771,1456,512,3460,2434,4494,1148,83,27,6,136,65097.9114,11159.69122,14651.05249,8760.276101,3005.153161,2532.72669,186.1797146,284.9389828,65.75337581,153.6310752,350.1220604,0,4228.240679,101.2371053,740.3208391,321.0831302,332.5191905,304.2568039,4.361479414,15.00348918,8.897418004,16.74808095,15.00348918,12.73551989,146.4365256,800.1113586,41.87020237,642.1842289,251.0467551,831.995813,360.7815771,11511.86322,5015.701326,5943.126308,542.9169574,10.11863224,0,0,0,0,0,39,8,9,0,0,0.950105703,1.163519674,1.080247726,1.043324282,1.061268654,1.160423507,1.100508626,1.094387062,1.045886218,1.192990238,1.103487463,1.094953485,1.000721242,1.234924311,1.146878684,1.125349122
A09897,"Accountable Care Coalition of The Tri-Counties, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.025737748,220564016.9,223134236,-2570219.129,0,,18155,16090.25,111.6666667,2196.5,607.25,13174.83333,3016,8115,4100,1348,9543,7036,13423,2701,131,28,7,289,85904.89649,7542.197736,13820.09314,8826.289722,2753.992355,2377.447859,31.22746055,306.6770116,52.75638818,380.6728001,612.0491603,0,3518.482612,169.6495911,422.0997318,353.2525128,295.8934759,269.0449185,0.74579326,19.57707307,6.525691024,11.06260002,12.05699104,11.06260002,146.1176997,784.5155516,57.7368282,601.2336664,186.1997172,873.3860568,370.5349513,11708.95418,5424.962322,5207.128541,1057.659141,19.20417644,0,0,0,0,0,72,79,39,1,0,1.027818486,0.961395168,1.087700033,0.946321906,1.041585835,0.989251163,1.018523514,0.959501077,0.970826892,0.956269917,1.01964502,0.967645627,1.000896194,0.941576046,1.019007759,0.979098703
A67345,"WellStar Health Network, LLC",7/1/2012,0,0,1,,1,0.5,0.5,,0.022426714,543255736.9,523380462.5,19875274.33,9738884.422,,45732,37867.33333,508.4166667,4378.583333,798.6666667,32181.66667,6549,18502,10281,3829,21999,17162,33501,4602,274,218,25,541,75946.43727,8843.087262,10573.69734,8133.982062,2745.980686,2491.65136,130.9381981,99.31093658,64.56265174,350.2709408,474.5377168,5.215645429,3299.949204,188.1125456,447.7025288,265.0908162,301.3335681,284.7497909,2.16539765,5.334272259,8.793627041,15.97640949,7.446855332,11.69842877,145.8526628,720.9129709,45.23568505,615.3426346,220.6064874,759.315171,315.0389508,9683.843141,3071.035606,5791.514458,814.6384402,6.65463668,0,0,0,0,8,233,1090,212,12,7,0.947525418,1.130267678,1.068219721,1.024205047,0.93848106,1.143968549,1.084310399,1.039111526,0.952548354,1.136615371,1.05504727,1.0416099,0.974335333,1.089165281,0.996415114,1.031651927
A88776,MARYLAND ACCOUNTABLE CARE ORGANIZATION OF WESTERN MD LLC,7/1/2012,0,1,0,1513576,1,0.5,0.5,,0.035917918,75122642.51,73797045.94,1325596.568,0,,6041,5287.666667,23.41666667,607.25,339.6666667,4317.333333,775,2405,1606,644,2974,2456,5342,32,7,1,1,47,84469.39477,9112.508352,12851.47572,8661.0812,3584.218611,3508.725292,13.77887878,48.03631999,16.91628212,97.05374481,578.08336,0,2271.726799,137.912011,221.1503558,318.8875994,275.5468701,271.1971254,0.189119334,2.836790015,1.32383534,12.1036374,7.943012041,13.2383534,137.0449679,789.4361171,67.13736368,714.492845,184.3913509,823.8038202,276.8707054,8561.243144,4199.773057,3652.272584,681.3969615,27.80054214,0,0,0,0,0,20,1,10,0,0,1.003781466,1.02250638,1.041483733,0.997327004,1.119964189,1.039396504,1.029580558,0.99048366,1.054901157,1.035841034,1.00950308,0.983907725,1.089033199,1.094649926,1.03827214,1.00498001
A47438,MARYLAND ACCOUNTABLE CARE ORGANIZATION OF EASTERN SHORE LLC,7/1/2012,0,1,0,1559176,1,0.5,0.5,,0.035113113,79382733.62,87287138.33,-7904404.704,0,,6443,5760,22.58333333,364.6666667,186.25,5186.5,581,2882,1739,692,3428,2466,5138,644,6,2,1,103,77988.49652,11641.25854,15596.49952,9617.233079,3809.488622,3733.84348,8.908051163,41.55807351,25.1790172,74.25171143,518.1379852,0,3002.786255,122.936208,341.5458832,298.448119,262.3263889,257.9861111,0.347222222,2.256944444,1.736111111,9.895833333,10.59027778,8.506944444,112.4828532,773.6625514,50.34722222,599.3055556,197.7430556,549.8263889,277.6041667,9550.694444,4116.840278,4841.319444,569.9652778,22.56944444,0,0,0,0,0,38,4,8,0,0,0.960309265,1.126718164,1.009174992,0.94951814,1.055255613,1.139517882,1.058097927,0.933710109,1.054576081,1.070475297,0.928408807,0.937561662,1.040986806,1.042838158,0.993684927,0.934898054
A64629,"Florida Medical Clinic ACO, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.02885017,144069722.3,147521827.1,-3452104.796,0,,11916,10292.66667,80.25,1279.333333,334.8333333,8598.25,1835,4908,2924,982,6105,4544,9820,399,72,174,7,177,72453.26706,9085.998558,14095.60225,9358.651936,2759.622534,2480.719968,152.0458312,129.2477239,34.4624502,202.4421519,499.0877028,0,4441.047195,85.93578671,540.874296,342.3891151,294.5786644,277.4791113,4.566357925,7.578211024,4.954984131,10.78437723,11.07584688,5.537923441,139.703346,791.3073474,54.69913855,544.5624717,202.8628797,645.1195026,310.4151823,12472.95809,4599.099683,7219.994818,623.7450612,30.11853099,0,0,0,0,0,60,124,31,0,0,1.045084775,1.173041431,1.08727365,1.050544533,1.036287544,1.170316864,1.039498585,1.082541174,1.011472349,1.181989762,1.105611904,1.113831922,1.029005118,1.147457736,1.05582693,1.087678542
A39855,"Accountable Care Coalition of Eastern North Carolina, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.029876975,118613930.7,126553616.5,-7939685.764,0,,10205,8657.416667,67.16666667,1477.25,651.5833333,6461.416667,1885,3984,2290,751,4896,4014,6946,1839,23,17,5,80,70669.18592,8260.13973,11551.31302,7650.818175,2929.205406,2760.693785,37.36188257,73.42877479,73.99528486,197.5984441,608.7569551,0,2854.809622,204.1618453,328.3540855,332.0713639,285.1889998,270.288481,1.039571081,4.158284323,9.70266342,11.20426609,5.313363301,6.237426484,139.9480069,787.694974,62.25875694,704.5981769,203.2939002,641.8773884,223.2767666,10001.13583,5460.982395,3618.746932,889.6418293,31.76467191,0,0,0,0,0,30,7,7,0,0,0.941016076,1.0283758,1.00097623,0.9357307,0.936074139,1.05964906,1.032939987,0.924533191,0.933222786,1.099719932,1.011018164,0.922952391,1.060599965,1.109058214,1.050802803,0.949732281
A18428,"Accountable Care Coalition of Greater Athens Georgia, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.030606607,103255351.5,103656622.8,-401271.2332,0,,9393,5678.833333,39.58333333,760.9166667,184.3333333,4694,998,2763,1510,603,3278,2596,5288,501,18,10,2,55,70057.41467,8145.952574,10897.59082,8467.241619,2623.576172,2318.053037,104.0034474,126.0075965,85.49183547,391.7356929,703.328369,0,3155.091728,194.154901,568.8581332,311.1393538,298.1246148,278.050069,3.345757638,7.924162827,8.804625363,13.91130807,9.332902885,9.332902885,146.1877757,736.6099559,67.09124527,655.064127,220.8200041,620.0217181,301.4703724,9566.577642,4328.353829,4718.046547,504.5050333,15.67223315,0,0,0,0,0,21,3,6,1,0,0.965189928,1.036307571,1.059926816,0.962131211,0.943689078,1.072366352,1.048909816,0.982037112,0.970411343,1.082182861,1.065434695,0.984635234,1.022181548,0.99781628,1.003032319,1.010421703
A82596,"Accountable Care Coalition of Mount Kisco, LLC",4/1/2012,0,0,0,,1,0.5,0.5,,0.026469494,189431358,200210761.9,-10779403.96,0,,16326,13738.83333,48,1084.166667,230.75,12375.91667,1637,6450,4239,1756,7939,6143,13299,244,70,80,4,385,89612.47536,7737.540381,11349.86141,8486.708656,2789.389697,2573.374913,17.48129982,156.7049839,63.48832769,88.98332258,516.2496092,0,3755.778422,69.6335878,350.5254099,159.4795957,239.903922,226.7295865,0.873436609,8.224861403,4.076037509,9.098298012,6.186842648,7.860929482,128.115016,822.3642173,43.16232577,500.3336043,173.3771669,630.7668046,336.0547354,10003.03277,2964.298279,6471.146264,563.948904,3.639319205,0,0,0,0,0,65,244,29,0,0,0.992843386,0.9486199,0.898333212,1.008990666,0.995005997,0.926418654,0.877231232,0.99018249,0.968821692,0.915311988,0.940665603,0.958828475,1.058709993,0.940018162,0.94829667,0.971239033
