ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,CHF_ADM,COPD_ADM,PNEU_ADM,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A67604,"AppleCare Medical ACO, LLC",California,4/1/2012,1,0,0,8837,-1.424769586,3.116216216,-2174221,0,0,0.640736607,17944,16741,152601571,154775792,,,0.5,0.320368304,90787,13459,15405,12395,87086,12754,14585,12098,99052,14151,16182,12598,90822,16421,18822,12380,18199,1.02776902,1.301021432,1.074189265,1.194210122,1.020207405,1.28468074,1.093097977,1.206079087,1.044124877,1.321047173,1.087913598,1.189386944,1.031524991,1.517274853,1.185976011,1.231224185,360.3333333,2012.75,3868.416667,4443.25,8504.5,371.9166667,1397.5,2277.333333,4457.75,1942,3028,2431,1436,4950,3887,5589,807,473,1499,15,454,6636,5030,1424,173,275,577,3159,2,2798,4649,475,1186,307,544.3000764,475.2777941,37.15679934,7.643012523,23.98730084,17.75530601,13.1694985,7.407842907,211.2831858,744.4690266,192.4863308,867.5407137,393.7915221,631.3128344,228.467282,11604.09195,5117.408431,5851.137633,623.4346522,12.11123523,0,1,0,0,0,110,178,19,3,1
A53334,"Physicians Healthcare Collaborative, LLC",North Carolina,1/1/2013,1,0,0,12289,0.182017321,2.862632527,172746,0,0,0.901897321,7927,7709,94906288,94733542,,,0.5,0.450948661,69446,8731,19178,7113,62552,8268,18480,7067,63507,7763,9568,6972,65825,8815,10938,7174,7913,0.988121369,1.100296055,1.064125948,0.930788033,0.975023512,1.044637618,1.049487881,0.909929942,0.991100102,1.027674387,1.037094152,0.91089385,0.996654263,1.037714861,1.055663701,0.919318282,82.58333333,1453.833333,359.0833333,9717.833333,11971.83333,90.33333333,1348.333333,354.6666667,10178.5,1947,6434,3054,854,6876,5413,10490,1541,32,14,12,200,2493,2323,8,130,42,131,314,0,1327,3147,42,336,260,250.5046568,239.0611296,0.167058791,6.014116468,5.262351909,10.69176261,5.930587072,6.431763445,148.4405843,781.6818002,33.91293453,487.0599045,158.2882043,652.8657543,275.6470048,9537.386365,3333.407582,4178.725063,2018.821957,6.431763445,0,0,0,0,0,47,89,26,1,0
A51279,"Optimus Healthcare Partners, LLC",New Jersey,4/1/2012,1,0,0,23542,3.9785421,2.464578819,10017766,10017766,4440296,0.904575893,10996,11032,251794890,241777125,,,0.5,0.452287946,99807,9153,16648,8783,103826,10121,15551,9523,105304,10851,15901,9926,103976,10556,15050,9263,10558,1.093748233,1.111806186,1.140247253,1.050421872,1.060571098,1.121517132,1.140500222,1.047291088,1.066124745,1.106773851,1.104760258,1.051612729,1.08569603,1.067446124,1.114272227,1.034258009,167.6666667,2203.333333,1860.083333,19163.5,22899.75,177.5833333,2117.166667,1743.666667,18861.33333,2999,10413,6651,3479,14145,9397,18549,2478,526,1121,12,856,3064,2754,99,181,90,182,1265,0,1620,4198,180,346,193,289.0424568,268.3872095,2.532778742,10.00010917,8.122359414,10.52413236,6.768632845,6.506621251,181.397929,836.908284,97.11896418,540.7045928,222.4041747,649.5704102,274.1951331,11731.0451,5223.332132,6132.075678,369.4800162,6.157272459,0,0,0,0,11,109,45,5,2,0
A34178,MissionPoint Health Partners,Tennessee,7/1/2012,1,0,0,25997,1.190842205,2.440028001,2885308,0,0,0.900223214,9641,9649,242291358,239406050,,,0.5,0.450111607,72821,8094,13426,8225,69556,8374,13903,8616,68124,8679,15825,8950,65280,10230,16285,8594,9526,0.982830201,1.119524904,1.079571505,0.98493262,0.981223046,1.124260469,1.066139769,0.997969219,0.99404928,1.107031104,1.095534619,1.013962259,0.957275087,1.152748737,1.117620688,0.99904458,224.1666667,3095.583333,938.3333333,21888.25,25131,224.9166667,2917.75,769,21219.33333,4169,11428,7279,3121,15112,10885,22783,2699,100,54,9,352,3057,2629,143,171,184,238,1032,1,1623,2943,127,608,232,343.4403725,314.2732084,2.705821495,9.86829016,16.43388644,16.15534599,10.1866221,10.7039115,169.9112511,749.9284283,95.02208428,673.5108034,211.969281,745.0956985,306.2353269,9069.913653,3482.551431,4192.710199,1242.648522,152.0035017,1,3,3,0,6,252,241,112,2,1
A24802,Summa Accountable Care Organization,Ohio,7/1/2012,1,0,0,29846,3.708949058,2.401536718,10225342,10225342,4456811,0.889508929,9573,9485,275693772,265468431,,,0.5,0.444754464,70740,8915,13868,8353,71958,8541,13626,8585,66180,8536,11030,8560,69659,8440,12477,8407,9218,0.999236134,1.164241034,1.138406961,1.091749981,1.019106137,1.192455384,1.126569624,1.111513001,0.999549985,1.14740015,1.131848158,1.115342922,1.022731936,1.148305818,1.133623858,1.116906333,313.8333333,5245,1112.166667,20654.16667,28799.83333,299.5833333,5946.666667,1178.5,21375.08333,7477,11427,7119,3823,16878,12968,26854,2372,114,34,13,459,3015,2550,169,259,85,271,839,7,2116,2524,144,388,227,363.3007136,325.0018808,4.930584089,17.95149278,15.03480923,15.06953165,10.90284087,12.08340326,169.0734055,773.5258724,77.95184,933.9290158,257.2584332,663.16356,195.4872424,9190.712909,4280.580327,3867.765439,1036.533776,5.833367091,0,0,0,0,13,279,384,90,0,12
A01714,Essentia Health,"Wisconsin,  Minnesota,  North Dakota",7/1/2012,1,0,0,31798,-3.527227103,2.382016067,-9964420,0,0,0.883370536,9168,8900,282500096,292464516,,,0.5,0.441685268,71904,8038,10956,7864,72203,8344,11159,8156,75785,8527,11592,8397,74023,9101,12454,8946,9491,1.005751933,1.019241572,0.952080413,0.982064624,1.030705771,1.032555403,0.96033698,0.992275203,1.009143832,1.02078409,0.97189322,0.995872904,1.002964749,1.042066253,1.022106794,1.031322224,212.4166667,6621.25,908.9166667,26823.58333,30813.75,187.6666667,6643.333333,1012.833333,22969.91667,7820,10838,8525,4615,17410,14388,30521,181,48,37,632,379,3267,3042,34,107,103,219,848,2,2992,1848,122,193,270,312.1982881,296.069125,0.843779157,5.127581031,10.09289684,12.62423431,7.431747191,11.03403513,163.3632894,789.7328573,80.38619123,828.8183035,144.3186889,558.5168959,215.3584033,7850.391465,3485.132449,2562.784471,1711.151677,91.32286723,12,0,7,0,19,387,1146,276,1,14
A33196,"Allcare Options, LLC",Florida,7/1/2012,1,0,0,7288,15.66036088,3.342342342,16986294,16986294,6058533,0.727901786,15453,15489,108466811,91480517,,,0.5,0.363950893,82261,12327,17822,13330,82104,13563,17782,13995,91186,13495,17694,14149,81891,11566,13981,11458,13033,1.10820878,1.336710608,1.174076322,1.238765113,1.098403397,1.356569476,1.179452794,1.259599699,1.097720667,1.358898749,1.145328394,1.273743674,1.0697116,1.263874143,1.08026256,1.257327771,105.3333333,2217.166667,1130.083333,4831.75,7019.25,121.8333333,1790.666667,903,4203.75,2169,2652,1643,824,4147,3141,5594,1203,71,283,5,132,4169,3544,226,234,229,335,1455,9,2101,4151,210,846,268,483.9548385,433.3796346,6.695872066,13.5342095,29.91772625,15.38625922,18.94789329,11.11229832,233.6517267,767.817781,125.2270542,1058.945044,365.7085871,851.0880792,279.0896463,11307.7608,3785.874559,4691.099476,1301.278627,1529.508138,0,31,0,0,0,80,172,70,0,1
A05273,"Accountable Care Coalition of Texas, Inc.",Texas,4/1/2012,1,0,0,21859,6.632988358,2.48140938,16041318,16041318,6335569,0.806026786,11356,11282,241841488,225800170,,,0.5,0.403013393,87968,12217,14290,9216,88719,12388,15284,8966,86167,12006,14662,8997,84793,11626,13893,8557,10603,1.008281858,1.221670264,1.012296083,1.073199486,1.00596599,1.217926082,1.002748083,1.063156953,1.031260757,1.187945349,1.035814127,1.069149188,1.046214271,1.209122175,0.996422627,1.069187406,361.4166667,2635.416667,1960.666667,17471.83333,21296,366.5,2232.916667,1646,17050.58333,3248,10202,6029,2380,12643,9216,17166,2500,580,1046,24,543,3519,2494,653,393,80,137,392,0,1759,3687,121,1115,238,325.366266,275.0281743,20.00375657,21.17768595,9.156649136,13.24192337,6.949661908,8.35837716,164.0956421,717.3158504,33.15176559,581.3767844,208.0672427,704.0758828,307.2407964,9360.020661,3813.486101,5068.275733,469.9004508,8.35837716,0,0,0,0,0,102,57,8,0,0
A65596,"Integrated Care Alliance, LLC",Florida,7/1/2012,1,0,0,7086,0.111021944,3.382782783,81182,0,0,0.861830357,10664,10589,73122210,73041028,,,0.5,0.430915179,91087,8556,14620,8892,78033,8119,17189,9257,76666,7685,17886,9977,81732,9272,14290,9748,10652,1.037251309,1.062519093,1.096004084,1.012698467,1.019115581,1.080157305,1.047593119,1.028165368,1.071915209,1.077710522,1.065165539,1.01466185,1.02531438,1.054908941,0.994740176,1.025161334,68.58333333,1175,469.4166667,5788.416667,6857.166667,69.83333333,1008.5,362.8333333,5416,1299,3195,1850,742,4052,3034,6161,698,36,84,3,104,3261,2899,213,133,74,261,1204,0,1199,4066,124,599,294,382.665338,356.7070948,5.395814598,7.729139829,12.83328877,17.49993924,10.49996354,8.604136791,202.4623803,811.6735066,101.7913132,638.1644508,281.0198576,914.3718251,347.8112923,11233.79433,4407.213864,6217.436745,541.3314537,67.81226454,0,0,0,0,0,27,59,17,1,0
A27119,"Accountable Care Coalition of Northwest Florida, LLC","Alabama,  Florida",7/1/2012,1,0,0,9725,2.399137882,3.027427427,2357834,0,0,0.877120536,10457,10251,98278374,95920540,,,0.5,0.438560268,69131,8652,12171,9182,67072,8622,12271,9504,76193,8739,10797,9302,79409,9396,12567,9431,10206,1.007952145,1.013379629,1.035376782,1.046690582,1.001961459,1.074277383,1.029590686,1.052808961,1.010026998,1.094711676,1.0233943,1.076070045,0.949690992,1.105844585,1.091809039,1.101930884,99.5,1883,640.9166667,6505.5,9398.333333,82.08333333,1635.916667,509,7171.333333,2075,4095,2528,1027,5566,4159,8075,1306,108,24,19,193,2826,2543,160,71,74,233,913,0,2082,3344,142,564,380,378.7905657,349.3172548,5.852101436,4.256073772,19.36513566,15.10906189,12.981025,10.21457705,176.5906771,733.2425995,89.69675474,851.2147544,268.8774605,764.0716439,360.5958503,10596.34687,3663.096294,4610.817521,1391.416918,931.0161376,0,5,1,0,0,31,39,21,0,0
A65307,"Accountable Care Coalition of Caldwell County, LLC",North Carolina,4/1/2012,1,0,0,4866,4.575264143,3.973186593,1825671,1825671,0,0,8421,8470,39903071,38077400,,,0.5,0,63107,7458,11687,7982,64407,8038,12544,7952,62095,7164,11891,7610,56995,7581,9710,7287,8036,1.025842615,1.081021443,1.031463594,1.008527702,1.011555697,1.109540181,1.066187586,1.011767116,0.987891164,1.079579463,1.080594039,1.00904926,0.877378216,1.040135463,0.9365417,0.9876653,33,988.9166667,383.25,3590.083333,4738.583333,47.66666667,962.3333333,368.8333333,3359.75,1145,2104,1180,437,2898,1968,4563,237,15,15,3,33,2027,1817,88,38,87,345,570,0,2280,2212,102,314,324,247.5423386,232.347924,1.899301831,1.899301831,11.39581098,5.908939029,9.285475617,16.03854879,127.9669763,799.7936017,51.28114943,752.123525,167.5606282,527.5838419,274.5546313,9226.386227,5117.352233,3463.904472,633.3116438,11.81787806,0,0,0,0,2,37,38,16,0,0
A99401,"Accountable Care Organization of the North Country, LLC",New York,4/1/2012,1,0,0,5061,-6.672888091,3.881681682,-2686445,0,0,0.888169643,8207,7904,40259112,42945557,,,0.5,0.444084821,64967,5646,10826,7175,59435,6364,9688,7495,74132,7183,9111,7591,68097,7489,11872,8462,8755,1.07490472,0.980221489,1.036999476,1.074286969,1.086497055,0.948340849,1.049136841,1.05925941,1.055339751,0.996697837,1.092542102,1.063344732,1.084476917,0.96798674,1.113427692,1.096050986,23.25,806.0833333,333.0833333,4253.916667,4905.416667,17.91666667,698.3333333,307.25,3881.916667,870,1999,1424,768,2923,2138,4920,16,11,2,30,82,3116,3010,0,83,35,164,696,0,2245,1996,163,260,366,325.7623376,317.6080863,0,3.873269345,4.280981908,16.30850251,17.12392763,13.65837085,153.955809,796.1511048,80.93094369,738.9790198,240.9581245,714.516266,197.5367366,8479.198165,5207.508706,2808.9357,450.3185254,12.43523316,0,0,0,0,0,13,0,2,0,0
A92107,Central Maine ACO,Maine,7/1/2012,1,0,0,13408,-1.703837845,2.795479096,-1941029,0,0,0.930022321,8715,8614,113920970,115861999,,,0.5,0.465011161,72470,7649,9818,7391,64037,7516,10227,7552,74703,7702,10821,7985,68032,7935,10539,8340,8864,0.951301795,0.983543228,0.952473616,0.961823095,1.013108068,0.991010514,0.954367419,0.999608185,1.034246086,0.981743401,0.970011018,0.995031085,1.018776401,0.932796374,0.931942357,1.02431683,60.08333333,3809.416667,2766.25,8597.333333,13071.41667,63.75,3315.5,1992.083333,7700.083333,3726,4582,3543,1557,7626,5782,13109,64,28,19,9,179,2525,2337,5,151,44,238,611,0,2865,2016,141,426,286,296.2953518,279.5412382,0.229508406,10.25137546,6.273229757,12.85247072,11.24591188,10.25137546,166.7176507,780.9727746,54.92901178,926.6019368,155.6066991,561.3010577,218.7215107,8225.581262,3555.544222,3183.434593,1117.55293,369.0495164,2,3,3,0,10,157,417,66,2,0
A18256,"Accountable Care Coalition of Southeast Wisconsin, LLC",Wisconsin,4/1/2012,1,0,0,11396,6.57614623,2.916223245,11715745,11715745,4425989,0.770982143,16671,15546,178155185,166439440,,,0.5,0.385491071,94240,10051,13737,14615,95804,10519,12694,15457,96301,10261,13894,14913,88074,10586,13066,15473,15574,1.120870383,1.163204093,1.027167886,1.276736445,1.086218606,1.15229186,1.027825298,1.3075197,1.079741072,1.159813996,1.019365559,1.304037391,1.128444544,1.171112459,1.066956464,1.403708434,277.9166667,3486.75,1499.666667,5474.833333,10686.66667,300.0833333,3481.083333,1532.083333,5373.416667,4228,3309,2253,1606,6436,4960,6805,3331,353,607,54,246,5987,5043,669,347,114,830,2513,5,2877,3472,326,387,233,598.97068,545.7267623,17.49844042,17.68558952,17.68558952,23.95508422,14.12975671,10.66749844,234.0425532,758.3586626,220.9295072,1345.508422,457.7666875,841.6094822,231.8777293,9978.976918,4566.625078,3594.011229,1217.217717,601.1228946,0,7,0,0,1,121,343,58,0,0
A70756,"Accountable Care Coalition of Coastal Georgia, LLC","South Carolina,  Georgia",4/1/2012,1,0,0,9491,-4.511162856,3.050850851,-4108217,0,0,0.917633929,9916,9739,91067811,95176028,,,0.5,0.458816964,73735,9054,12195,8610,74636,9277,14462,8576,70261,9259,15141,8340,69571,11245,12119,9027,10363,1.00128196,1.183120784,1.078680685,1.055001399,1.022552771,1.137863464,1.095282827,1.037076178,0.993654473,1.154119243,1.101851803,1.032052098,0.984945653,1.152118051,1.101288602,1.064663486,112.3333333,1042.416667,228.25,6265.5,9184.333333,146,1220.166667,233.1666667,7585,1675,4450,2367,999,5037,4454,6782,2445,76,29,6,153,3237,2714,160,275,124,381,972,1,1639,3653,218,339,317,342.8664755,307.6978913,4.464123689,17.0943273,13.50125213,11.32363082,7.40391246,7.730555656,157.5396825,748.4126984,78.28548615,703.2628026,200.0145175,737.5603383,366.929191,11016.25957,5417.812942,4968.02526,611.2583022,19.16306754,0,0,0,0,0,35,57,10,0,0
A51059,"Physicians Collaborative Trust of the Mississippi Gulf Coast, LLC",Mississippi,4/1/2012,1,0,0,5548,0.901757079,3.735435435,460775,0,0,0.794084821,9454,9285,51097428,50636653,,,0.5,0.397042411,69703,8495,14024,7976,77981,8847,12822,8046,67037,10046,10945,8275,68228,9479,11273,8429,9368,1.027363097,1.153860999,1.017015873,0.996862811,1.030462353,1.121515862,1.073987261,1.014851206,1.044736506,1.193156721,0.981980666,1.018853963,1.019099704,1.128083585,0.980601908,1.030261349,44.83333333,1063.583333,309.25,4145.083333,5405,53,928.1666667,328.1666667,4095.666667,1170,2446,1475,457,3176,2372,4538,825,102,10,6,67,3073,2637,191,199,113,255,426,0,1994,2707,94,734,365,379.8334875,350.0462535,5.735430157,11.10083256,12.95097132,17.7613321,11.47086032,10.91581869,176.7857143,715.4761905,42.55319149,829.6022202,248.2886217,643.1082331,293.0619797,9202.40518,3811.655874,4256.059204,1077.150786,57.53931545,0,0,0,0,0,14,19,10,2,0
A20167,North Country ACO,"New Hampshire,  Vermont",4/1/2012,1,0,1,6254,0.213767356,3.549149149,114953,0,0,0.917633929,8823,8449,53774663,53659711,1714876,0,0.5,0.458816964,72485,7655,10509,7965,68100,7218,11363,7780,83960,8681,9362,8379,59415,8151,12240,8560,8804,0.96812296,0.894407949,0.921711533,0.902651002,1.160720995,0.909324133,0.893379962,0.892419913,0.978940586,0.881525341,0.850709686,0.886425258,0.949265196,1.008509254,0.938928554,0.995784474,14.66666667,989.1666667,207.25,4402.166667,6095.166667,19.75,1058.25,247.9166667,4769.25,1245,2437,1691,881,3396,2858,6139,15,11,6,2,81,2969,2786,12,105,78,105,860,0,3194,1253,155,403,226,270.0500397,256.7608214,0.492193268,4.921932679,7.875092286,11.81263843,12.79702497,11.97670285,143.7956204,798.540146,59.39132099,807.6891526,33.14101337,289.7377704,131.4156025,7922.178776,276.6126166,2546.115775,522.7092505,4576.741134,0,12,0,0,0,36,18,16,1,0
A55129,"Oakwood Accountable Care Organization, LLC",Michigan,7/1/2012,1,0,0,14305,11.25722291,2.74164833,19074154,19074154,8147793,0.871763393,12244,12701,169439249,150365095,,,0.5,0.435881696,88977,9983,14855,13151,89303,10656,16180,12634,96871,10216,14887,11420,82906,9550,12781,10119,10866,0.999473659,1.157827152,1.174144799,1.276319191,1.050773053,1.185466544,1.133832215,1.271372435,1.090591761,1.146396304,1.112377729,1.252410724,1.037434218,1.107236421,1.064449088,1.192930231,118.9166667,2581.583333,865.5833333,8884.416667,13838.41667,129.3333333,2899.416667,964.4166667,9845.25,3516,5349,3541,1899,8419,5886,12359,1275,195,123,17,336,3811,3311,227,238,117,185,1010,0,2034,3291,151,602,197,435.6712293,400.8406549,7.009472423,13.80215704,14.01894485,16.62039853,16.25908552,10.26128953,215.8054711,792.2998987,97.4099879,809.4856709,328.7225779,810.8586604,228.5666111,10020.36601,5008.159652,4302.804391,699.1406772,10.26128953,0,0,0,0,8,175,420,64,2,0
A30913,"Accountable Care Partners, LLC",Florida,7/1/2012,1,0,1,6244,0.822107658,3.551151151,499181,0,0,0.851897321,9997,10035,60719613,60220432,1619368,0,0.5,0.425948661,76639,9171,13830,8161,76496,9425,13534,8344,69110,9609,15318,9029,69379,10648,11105,8932,9915,0.944140424,1.130242747,1.058160872,1.027410141,1.060506821,1.131316165,1.097652261,1.074551455,1.043853496,1.167950817,1.113311766,1.076503102,1.036773767,1.183120101,1.123686939,1.098603841,58.25,905.1666667,285.9166667,4147.916667,6073.666667,65.5,847.5,256.8333333,4903.833333,1136,2971,1575,562,3606,2638,4860,1094,90,28,6,166,2762,2483,82,140,68,227,457,0,1464,4290,106,594,252,353.8225125,333.406509,3.457548982,7.573678722,9.384775808,12.84232479,10.20800176,13.83019593,193.2819383,798.4581498,50.7107184,671.9170188,262.2797871,828.1653038,303.2764393,11240.16245,4655.178091,5894.462434,687.0643763,3.457548982,0,0,0,0,0,36,8,14,0,0
A09897,"Accountable Care Coalition of The Tri-Counties, LLC",South Carolina,7/1/2012,1,0,0,19830,1.443672413,2.506761352,2644603,0,0,0.877120536,9524,9401,183185832,180541229,,,0.5,0.438560268,86398,7801,13458,8261,84767,7603,13324,8508,85182,8263,12706,8618,83095,8098,13684,8675,9386,1.025332835,0.980993759,1.051531552,0.952237038,1.043714176,0.998610332,1.010355189,0.965785973,0.995573642,0.978597582,1.030963708,0.978858345,0.961270841,0.951907488,1.036083522,0.986335191,122.9166667,2372.166667,638.6666667,12115.08333,19234.16667,161.8333333,2742,642.5833333,15687.75,3749,9516,4890,1675,11372,8458,15483,3769,168,37,7,366,2741,2385,58,265,55,358,580,0,1553,3570,180,437,283,302.0666349,278.5667865,1.507733634,16.06516182,5.926952905,12.00987826,11.1260344,7.486677354,165.1299246,777.8709137,53.81049348,629.8167324,180.7720636,806.7934665,310.3851653,11358.27737,5239.374377,5009.678957,1079.277328,29.94670942,0,0,1,0,0,15,69,5,0,0
A67345,"WellStar Health Network, LLC",Georgia,7/1/2012,1,0,0,38331,2.553222337,2.31668389,8924924,8924924,3783610,0.865178571,9409,9321,349555310,340630386,,,0.5,0.432589286,60674,8454,13128,7964,66778,8264,12257,8055,74144,8603,12044,8151,73162,9273,11781,7897,9168,0.939094094,1.073970427,1.013229927,0.984706658,0.937425873,1.098732674,1.043486984,1.006232425,0.946024394,1.078445525,1.032522746,1.009972568,0.963589611,1.071193122,0.972009062,1.02228395,508.5,3888.916667,735.25,28015.58333,37152.5,581.25,4466.583333,812.25,31292.41667,6519,18205,9934,3673,21461,16870,32157,5018,289,219,20,628,2737,2510,101,109,67,270,410,3,1970,3301,215,392,232,292.0126506,275.7284167,1.830294058,5.194805195,9.043805935,15.61133167,7.859498015,10.30886212,162.8678911,726.709449,39.53973488,643.1330328,213.3907543,733.0866025,304.9054572,9379.045825,2958.858758,5396.729695,1015.678622,7.778749748,0,0,0,0,11,246,1142,249,12,8
A88776,MARYLAND ACCOUNTABLE CARE ORGANIZATION OF WESTERN MD LLC,"Maryland,  Pennsylvania,  West Virginia",7/1/2012,1,0,1,5181,-4.927206594,3.845645646,-2398290,0,0,0.876339286,9660,9367,48674438,51072728,1513576,0,0.5,0.438169643,83710,7496,10023,7754,99172,7758,11696,8587,65775,9501,12071,9245,63577,11170,12376,9523,10136,1.003781466,1.024998265,1.037290063,0.99524401,1.119964189,1.04014473,1.033192687,0.986252373,1.054901157,1.03675484,1.013897514,0.981184667,1.114017339,1.104708964,1.066412253,0.974205302,17.58333333,713.5833333,365.9166667,4298.916667,5038.666667,23,581.8333333,310.9166667,4122.916667,765,2254,1540,622,2822,2359,5090,31,3,0,1,56,3915,3839,7,66,5,128,754,0,2638,2400,138,265,278,286.7822175,282.0190527,0.198465202,3.373908441,1.190791215,10.51865573,7.938608097,11.90791215,119.0667739,814.159292,75.01984652,731.9396666,189.3358031,841.4924583,278.8436094,8366.300609,4108.031225,3509.857105,726.5811061,21.83117227,0,0,0,0,0,18,1,7,0,0
A47438,MARYLAND ACCOUNTABLE CARE ORGANIZATION OF EASTERN SHORE LLC,"Maryland,  Delaware",7/1/2012,1,0,1,12735,-11.74027116,2.835867173,-14191575,0,0,0.81484375,9728,9708,120879451,135071027,1559176,0,0.5,0.407421875,76919,10621,12524,8482,81614,10311,12199,8790,70103,9778,12544,8812,83979,11620,15830,10001,10870,1.036726773,1.182777597,1.059289649,1.019600225,1.0279719,1.166788455,1.063367917,1.016988337,1.037245656,1.162663595,1.045786988,1.02145975,1.100446663,1.135740014,1.066236566,1.031331858,76.91666667,1308.583333,514.4166667,8511.083333,12425.5,71.16666667,1355,573.5,10425.83333,1829,5987,3453,1466,7571,5164,10753,1679,37,32,4,230,4010,3819,16,146,38,157,695,0,2370,3361,148,369,257,309.3638083,296.0041849,0.482877953,8.128445535,4.748299867,13.84250131,11.34763189,9.81851837,163.473424,819.2212608,68.08579132,667.9006881,233.4714901,707.5771599,298.7404933,10296.24562,4459.216933,5114.401835,709.91107,12.71578609,0,0,0,0,0,31,5,6,0,0
A64629,"Florida Medical Clinic ACO, LLC",Florida,7/1/2012,1,0,0,12478,-1.179380089,2.851290258,-1406139,0,0,0.9015625,9853,9892,119226937,120633075,,,0.5,0.45078125,59053,8752,10545,8259,65452,9622,12242,8816,68775,9952,13799,9197,78475,9617,15142,9212,9969,1.043819484,1.149196197,1.052331959,1.055232674,1.02482965,1.146147148,1.031546956,1.08710204,0.997691282,1.165535052,1.092291655,1.111966168,1.012139457,1.131930446,1.131145856,1.10204286,78.83333333,1337.916667,350.3333333,8230.916667,12100.25,91.16666667,1474,380.75,10154.33333,2086,5741,3461,1190,7199,5279,11433,528,95,188,10,224,2673,2402,107,141,43,186,505,0,1442,4489,90,513,302,298.1756575,278.5892854,3.636288506,7.603148695,8.18164914,12.64436685,8.18164914,7.272577013,168.1296421,819.7164078,49.7510382,572.7154398,200.90494,685.8535981,306.2746638,12429.08204,4435.77612,7155.306709,808.5783352,29.42087973,0,0,0,0,1,65,138,40,0,0
