ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A27119,"Accountable Care Coalition of Northwest Florida, LLC ","Alabama, Florida ",7/1/2012,1,0,0,"9,847",-5.11%,3.02%,"-5,565,002",0,0,88.89%,"11,504","10,288","109,002,636","114,567,639",  ,  ,50.00%,44.45%,"69,819","8,653","12,249","9,216","67,559","8,606","12,310","9,479","76,322","8,790","10,855","9,359","80,536","11,863","15,404","10,788","12,091",1.017,1.010,1.037,1.047,1.005,1.074,1.030,1.052,1.013,1.098,1.026,1.073,1.068,1.213,1.217,1.179,97,1845,636,6282,9475,112,1620,610,7133,1995,4077,2620,1155,5564,4283,8154,1341,120,19,19,194,3587,3056,417,71,95,399,1306,0,2367,3524,188,717,398,432,401,10,5,16,16,15,11,190,747,134,974,335,860,372,11308,3403,4491,2258,1156,0,5,1,0,1,34,37,21,0,0
A99401,"Accountable Care Organization of the North Country, LLC ",New York ,4/1/2012,1,0,0,"8,527",-3.43%,3.15%,"-2,365,964",0,0,96.01%,"8,364","7,949","69,060,556","71,426,520",  ,  ,50.00%,48.00%,"64,528","5,956","10,445","7,089","64,951","7,046","10,141","7,397","73,674","7,594","9,473","7,479","59,338","8,213","12,536","8,213","8,650",1.055,0.989,1.023,1.060,1.063,0.958,1.028,1.044,1.062,1.002,1.070,1.078,1.045,0.985,1.137,1.076,28,1163,425,5682,8257,31,1378,468,6380,1690,3470,2266,1101,4776,3751,8275,26,26,3,52,145,2991,2875,0,47,77,154,459,0,2522,1990,141,246,375,315,304,0,2,9,14,16,14,185,787,57,856,240,660,216,9006,5002,3132,858,14,0,0,0,0,2,47,54,24,1,0
A92107,Central Maine ACO ,Maine ,7/1/2012,1,0,0,"13,594",0.92%,2.78%,"1,136,357",0,0,99.30%,"9,305","8,624","123,281,659","122,145,302",  ,  ,50.00%,49.65%,"74,951","7,857","10,087","7,443","64,901","7,618","10,275","7,581","74,703","7,697","10,796","7,981","70,682","8,091","11,262","8,635","9,219",0.967,0.997,0.956,0.966,1.020,1.000,0.955,1.000,1.034,0.982,0.968,0.994,1.033,0.943,0.937,1.021,60,3836,2766,8584,13249,73,3503,1945,7728,3855,4638,3538,1563,7648,5946,13276,56,35,20,14,193,2582,2361,9,152,64,304,686,4,3024,2055,153,405,310,290,272,0,9,8,12,12,12,163,809,57,996,152,620,230,8667,3402,3151,1277,837,2,3,3,0,13,146,670,89,3,0
A18256,"Accountable Care Coalition of Southeast Wisconsin, LLC ",Wisconsin ,4/1/2012,1,0,0,"12,211",9.14%,2.87%,"17,161,508","17,161,508","7,873,056",93.63%,"16,246","15,464","187,851,980","170,690,472",  ,  ,50.00%,46.81%,"92,304","9,391","13,176","14,051","92,978","10,703","12,361","15,275","94,081","10,440","13,738","14,840","86,983","11,255","11,829","14,015","14,762",1.109,1.143,1.016,1.259,1.078,1.160,1.021,1.285,1.084,1.170,1.015,1.297,1.085,1.201,1.038,1.305,269,3346,1472,5438,11563,292,3364,1550,6357,4050,3858,2596,1707,6887,5324,7803,2988,411,644,43,322,5311,4593,535,289,71,763,2167,1,2856,3524,277,395,264,516,477,13,15,11,19,15,10,226,758,189,1231,401,864,228,9920,4312,3497,1496,614,0,9,0,0,1,132,251,74,0,1
A70756,"Accountable Care Coalition of Coastal Georgia, LLC ","Georgia, South Carolina ",4/1/2012,1,0,0,"9,459",0.28%,3.05%,"263,466",0,0,92.42%,"10,196","9,739","93,411,313","93,147,847",  ,  ,50.00%,46.21%,"73,735","9,054","12,195","8,610","74,636","9,277","14,462","8,576","70,261","9,259","15,141","8,340","66,723","10,329","13,731","8,969","10,167",1.001,1.183,1.079,1.055,1.023,1.138,1.095,1.037,0.994,1.154,1.102,1.032,0.960,1.150,1.043,1.047,112,1042,228,6266,9162,145,1143,217,7657,1579,4545,2332,1003,5080,4379,6725,2444,89,26,7,168,2920,2353,123,379,104,379,900,0,1782,3607,229,370,318,324,286,4,23,12,11,8,7,143,761,67,670,190,744,345,10860,5220,4897,725,18,0,0,0,0,0,35,49,11,0,0
A51059,"Physicians Collaborative Trust of the Mississippi Gulf Coast, LLC",Mississippi ,4/1/2012,1,0,1,"5,137",-0.76%,3.86%,"-362,084",0,0,39.03%,"9,579","9,285","47,930,399","48,292,483","458,808",0,50.00%,0.00%,"69,703","8,495","14,024","7,976","77,981","8,847","12,822","8,046","67,037","10,046","10,945","8,275","67,265","9,804","12,117","8,808","9,652",1.027,1.154,1.017,0.997,1.030,1.122,1.074,1.015,1.045,1.193,0.982,1.019,0.981,1.104,0.986,1.027,45,1064,309,4145,5004,39,895,323,3747,1071,2251,1374,441,3011,2126,4182,743,119,13,7,73,3074,2656,126,180,127,167,418,3,2066,2884,95,690,455,390,362,4,11,13,18,18,11,186,724,40,896,254,673,284,10037,4132,4472,1370,62,0,0,0,0,0,14,19,11,2,0
A20167,North Country ACO ,"New Hampshire, Vermont ",4/1/2012,1,0,1,"6,926",-6.56%,3.41%,"-3,822,509",0,0,90.64%,"8,631","8,245","58,312,595","62,135,104","1,714,876",0,50.00%,45.32%,"70,176","7,585","10,430","7,589","68,634","7,223","10,727","7,579","83,298","8,592","9,720","8,120","77,737","8,510","15,117","8,825","9,197",0.985,0.902,0.915,0.899,1.161,0.901,0.892,0.888,0.998,0.878,0.823,0.886,0.981,0.982,0.988,0.961,14,960,209,4330,6756,19,1162,253,5323,1371,2878,1778,899,3807,3119,6773,13,10,6,6,118,2971,2703,8,152,111,83,793,0,3595,1298,135,369,231,250,236,0,7,7,11,13,11,130,826,55,794,35,257,125,8048,282,2621,585,4559,0,12,0,0,0,34,12,19,0,0
A55129,"Oakwood Accountable Care Organization, LLC ",Michigan ,7/1/2012,1,0,0,"12,610",10.17%,2.84%,"15,279,768","15,279,768","6,972,349",93.13%,"12,348","12,865","150,219,772","134,940,004",  ,  ,50.00%,46.56%,"90,664","9,883","14,999","13,207","89,744","10,971","16,726","12,728","98,362","10,388","15,039","11,545","82,476","9,520","14,039","10,532","11,092",0.994,1.170,1.175,1.277,1.044,1.209,1.139,1.277,1.095,1.157,1.114,1.258,1.035,1.075,1.086,1.182,115,2393,839,8654,12165,103,2323,499,9240,2849,4870,3114,1777,7475,5135,10984,1123,134,79,13,277,3819,3316,190,284,86,208,1017,0,2156,3252,140,648,209,429,396,6,17,11,16,21,9,210,792,99,808,323,766,229,9883,4942,4267,665,9,0,0,0,0,8,160,376,63,2,0
A30913,"Accountable Care Partners, LLC ",Florida ,7/1/2012,1,0,1,"6,001",0.09%,3.60%,"54,084",0,0,92.24%,"10,219","9,640","59,808,442","59,754,358","1,619,368",0,50.00%,46.12%,"74,746","8,941","12,424","8,049","75,881","9,306","12,616","8,182","69,050","9,461","13,012","8,878","72,227","10,966","11,709","9,149","10,210",0.926,1.130,1.106,1.025,1.045,1.161,1.107,1.078,1.035,1.149,1.082,1.074,1.046,1.199,1.108,1.123,46,672,215,3713,5852,67,764,238,4784,998,2855,1572,576,3449,2552,4668,1051,83,22,6,171,2830,2552,107,138,56,258,390,0,1701,4112,102,710,281,350,330,3,8,10,15,10,11,184,796,43,707,266,881,318,11206,4567,5957,676,6,0,0,0,0,0,32,9,17,0,0
A09897,"Accountable Care Coalition of The Tri-Counties, LLC ",South Carolina ,7/1/2012,1,0,0,"4,874",9.27%,3.97%,"4,839,904","4,839,904","2,097,050",88.43%,"11,046","11,007","52,211,623","47,371,719",  ,  ,50.00%,44.21%,"100,300","10,086","13,231","9,178","92,184","9,081","13,538","8,852","89,077","9,109","15,767","9,948","82,838","9,159","12,527","9,180","10,022",1.040,1.068,1.038,1.006,1.027,1.035,1.034,1.032,1.024,1.065,1.101,1.032,0.967,1.057,1.053,1.045,77,927,305,4493,4727,46,675,178,3828,842,2166,1297,569,2890,1984,3279,1492,32,13,3,55,2978,2522,124,284,84,459,639,0,1678,3443,172,639,337,313,284,3,15,10,17,13,5,192,746,59,822,204,813,258,10353,4931,4794,577,52,0,0,1,0,1,25,26,6,0,0
A67345,"WellStar Health Network, LLC ",Georgia ,7/1/2012,1,0,0,"40,014",3.14%,2.30%,"12,069,640","12,069,640","5,206,697",88.04%,"9,917","9,597","384,960,777","372,891,137",  ,  ,50.00%,44.02%,"61,049","8,130","14,195","9,385","66,293","8,202","14,509","9,691","72,999","8,546","11,989","8,047","72,882","9,867","11,413","8,365","9,606",0.931,1.082,1.083,1.050,0.934,1.101,1.058,1.093,0.944,1.079,1.020,1.012,0.959,1.081,0.963,1.005,497,3727,679,26350,38818,601,4532,863,32822,6420,19180,10374,4040,23044,16970,33424,5251,301,250,24,764,2741,2525,102,99,58,291,493,0,2095,3456,233,413,253,298,284,2,5,7,17,11,11,174,750,47,690,217,750,317,9737,3084,5571,1075,7,0,0,0,0,11,259,1061,265,16,8
A88776,MARYLAND ACCOUNTABLE CARE ORGANIZATION OF WESTERN MD LLC ,"Maryland, Pennsylvania, West Virginia ",7/1/2012,1,0,1,"5,228",-0.94%,3.83%,"-478,092",0,0,89.48%,"9,985","9,484","50,967,836","51,445,928","1,513,576",0,50.00%,44.74%,"83,220","7,464","9,834","7,910","99,172","7,785","11,922","8,673","65,775","9,523","12,743","9,346","96,872","10,868","13,909","9,255","10,079",1.006,1.026,1.032,0.997,1.120,1.036,1.031,0.989,1.055,1.034,1.021,0.984,1.096,1.118,1.088,1.010,18,724,373,4326,5104,20,567,338,4180,711,2344,1542,631,2879,2349,5123,30,4,1,0,70,3615,3491,32,85,18,88,704,0,2788,2544,132,267,257,279,272,0,5,2,11,14,9,151,814,72,738,186,896,271,8717,3984,3609,1063,60,0,0,0,0,0,18,1,7,0,0
A47438,MARYLAND ACCOUNTABLE CARE ORGANIZATION OF EASTERN SHORE LLC ,"Delaware, Maryland ",7/1/2012,1,0,1,"11,775",-6.76%,2.89%,"-7,876,555",0,0,81.34%,"10,192","10,104","116,554,945","124,431,500","1,559,176",0,50.00%,40.67%,"74,217","10,522","12,120","8,367","81,291","10,615","12,286","9,118","71,119","9,822","12,266","9,321","80,566","11,692","14,290","10,208","10,881",1.033,1.192,1.065,1.025,1.030,1.174,1.070,1.024,1.039,1.184,1.059,1.036,1.029,1.141,1.072,1.035,76,1259,547,8052,11436,55,1142,528,9711,1535,5512,3326,1402,7130,4645,9890,1580,36,27,4,238,3849,3564,12,239,44,135,786,0,2208,3506,138,416,281,290,273,0,13,4,13,14,11,159,819,75,636,211,693,318,10390,4302,5146,934,8,0,0,0,0,0,33,5,6,0,0
A64629,"Florida Medical Clinic ACO, LLC ",Florida ,7/1/2012,1,0,0,"15,053",-0.68%,2.70%,"-971,237",0,0,90.93%,"9,734","9,499","142,440,501","143,411,738",  ,  ,50.00%,45.46%,"62,309","8,568","10,133","7,978","66,957","9,453","12,155","8,524","68,300","9,911","13,673","8,859","79,921","9,110","13,304","9,267","9,800",1.046,1.141,1.036,1.034,1.033,1.138,1.022,1.062,1.001,1.152,1.100,1.082,1.049,1.116,1.114,1.103,84,1437,370,10352,14634,93,1546,363,12632,2132,7171,4228,1522,8701,6352,13768,646,103,216,11,309,2491,2242,89,133,35,188,426,0,1474,4426,77,577,307,273,258,3,7,5,12,12,6,156,817,47,564,186,711,321,11819,4046,6727,1011,35,0,0,0,0,1,78,105,52,0,0
A82596,"Accountable Care Coalition of Mount Kisco, LLC ","Connecticut, New York ",4/1/2012,1,0,0,"24,299",-2.63%,2.46%,"-5,294,451",0,0,86.37%,"8,477","8,126","201,404,265","206,698,716",  ,  ,50.00%,43.18%,"81,535","8,723","10,325","8,077","82,421","8,241","8,587","8,078","72,989","7,517","9,871","7,741","88,608","8,938","11,663","8,291","8,700",0.997,1.001,0.943,1.024,0.999,0.984,0.932,0.999,0.975,0.941,0.989,0.987,0.974,0.913,0.942,0.982,53,1497,301,16877,23759,84,1976,496,21203,2758,11344,7167,3030,13975,10324,22535,582,129,139,8,906,2664,2446,9,151,70,75,511,0,1454,3642,76,343,160,236,223,0,8,5,11,8,7,150,843,42,506,172,617,332,10049,3125,6140,769,15,0,0,0,0,0,110,343,48,3,0
A16226,St. Thomas Medical Group PLLC ,Tennessee ,7/1/2012,1,0,1,"1,529",2.01%,7.72%,"260,948",0,0,93.96%,"8,702","8,410","12,996,697","12,735,749","386,548",0,50.00%,46.98%,"82,890","8,512","12,789","7,556","74,709","9,663","13,869","7,888","79,053","9,256","15,201","7,457","70,810","9,734","15,294","7,788","8,527",0.952,1.303,1.215,1.097,0.977,1.228,1.198,1.093,1.001,1.264,1.356,1.089,1.148,1.438,1.492,1.111,32,461,87,4527,1494,12,117,19,1346,139,714,474,202,862,667,1368,132,3,0,0,26,2429,2140,21,96,194,143,399,0,1400,3266,125,678,218,287,265,1,5,15,20,12,7,147,681,48,602,200,860,334,8361,2935,4566,853,7,0,0,0,0,0,15,16,2,0,0
A38110,"Medical Practitioners For Affordable Care, LLC",Florida ,7/1/2012,1,0,0,"13,510",-6.00%,2.79%,"-7,813,370",0,0,89.42%,"9,948","9,413","130,306,742","138,120,112",  ,  ,50.00%,44.71%,"68,518","7,882","11,291","8,506","70,737","7,773","10,038","8,424","64,406","9,005","10,440","8,754","64,813","10,001","14,240","9,752","10,545",1.024,1.050,1.020,1.065,1.092,1.059,1.018,1.108,1.007,1.084,0.960,1.100,1.000,1.160,1.152,1.175,132,1616,373,9746,13099,151,1614,373,10962,2149,6071,3804,1486,7279,6231,12175,799,131,86,11,308,3036,2673,82,245,54,351,700,0,1458,4282,87,622,225,324,300,2,13,8,8,12,8,177,796,64,643,233,768,370,12317,4996,6053,1252,15,0,0,0,0,0,57,64,13,1,0
A61297,"Harbor Medical Associates, PC ",Massachusetts ,7/1/2012,1,0,1,"9,469",1.88%,3.05%,"1,618,463",0,0,91.89%,"9,260","9,162","86,283,274","84,664,811","2,125,984",0,50.00%,45.94%,"90,198","9,932","11,978","9,067","92,008","9,964","10,551","8,368","109,458","10,172","11,350","8,521","74,206","9,022","11,998","8,754","9,086",1.079,1.113,1.119,1.046,1.050,1.096,1.067,1.054,1.079,1.098,0.989,1.036,1.058,0.996,1.048,1.017,35,611,164,7235,9318,37,708,153,8421,944,4531,2831,1163,5613,3856,9183,57,19,8,0,202,2837,2581,82,116,108,61,433,9,1825,3105,129,746,170,269,254,2,6,8,13,14,9,145,836,48,535,202,619,304,9844,3587,4935,1320,2,0,0,0,0,0,38,47,10,0,0
A44053,"Texoma ACO, LLC ",Texas ,7/1/2012,1,0,1,"5,597",-16.85%,3.72%,"-8,634,237",0,0,97.19%,"9,362","8,915","51,253,935","59,888,172","1,758,448",0,50.00%,48.59%,"61,910","7,946","13,011","7,983","84,398","8,981","11,910","8,138","71,033","8,240","14,386","8,585","71,849","11,375","15,258","10,359","10,939",1.003,1.088,1.132,1.089,1.013,1.097,1.142,1.081,1.007,1.079,1.066,1.066,0.971,1.065,1.156,1.095,33,560,187,5666,5475,30,612,146,4686,752,2299,1795,751,3396,2201,5049,302,45,83,25,93,3742,2540,185,937,115,301,503,0,1441,3476,87,1260,276,326,249,6,56,15,8,6,11,140,768,48,634,175,762,315,10569,5051,5264,231,22,0,0,0,0,1,21,19,3,0,0
A87823,"Beacon Health Partners, LLP ",New York ,7/1/2012,1,0,0,"28,935",-3.93%,2.41%,"-13,070,051",0,0,95.16%,"11,816","12,106","332,820,251","345,890,302",  ,  ,50.00%,47.58%,"81,224","10,225","13,689","11,360","81,483","9,538","13,417","11,770","71,100","10,737","13,423","11,536","87,876","10,811","14,168","11,731","12,280",1.047,1.166,1.065,1.293,1.069,1.145,1.061,1.289,1.062,1.140,1.084,1.285,1.056,1.034,1.105,1.210,109,1815,1178,13978,28168,194,2858,1363,23753,3783,12335,8190,4627,16685,12250,24941,1944,470,457,16,1107,3559,3294,7,189,86,163,1146,0,1725,5291,71,496,181,308,293,0,9,6,14,11,8,181,846,73,521,215,813,416,12763,4897,7447,412,6,0,0,0,0,0,122,202,35,0,0
A89093,Mosaic Life Care,"Kansas, Missouri ",7/1/2012,0,1,0,"13,951",-0.50%,2.00%,"-697,450",0,0,96.11%,"10,293","9,659","139,232,002","139,929,453",  ,  ,60.00%,57.66%,"74,083","8,590","11,492","8,377","66,498","10,028","15,545","9,849","74,643","8,912","13,412","9,189","80,308","10,311","15,467","9,656","10,344",1.084,1.096,1.065,1.055,1.041,1.116,1.076,1.078,1.036,1.116,1.033,1.049,1.049,1.161,1.082,1.053,32,1219,279,8314,13527,89,1752,319,11367,2205,5954,3913,1879,7958,5993,13433,283,23,28,21,163,3631,3369,201,82,21,266,650,0,2891,2333,99,426,309,323,310,5,5,3,13,10,12,157,820,66,651,192,762,241,9227,3653,3803,1746,25,0,0,0,0,4,71,129,82,0,2
A97325,John Muir Health Medicare ACO,California ,7/1/2012,1,0,0,"24,911",2.53%,2.45%,"6,987,155","6,987,155","3,305,157",96.54%,"11,305","11,187","275,633,329","268,646,174",  ,  ,50.00%,48.27%,"108,112","11,011","15,957","10,014","99,896","10,595","15,485","10,047","106,945","11,072","15,632","10,373","104,013","11,009","14,325","10,259","11,018",1.086,1.048,1.060,1.009,1.048,1.038,1.022,0.993,1.045,1.015,1.060,0.991,1.065,1.033,1.013,0.993,125,1492,734,17279,24382,139,1806,1023,21415,2516,12256,6631,3508,14845,10066,21684,654,811,359,31,1372,3556,3354,11,155,59,254,821,1,1626,4295,110,615,173,242,232,0,5,5,12,6,5,146,801,52,585,179,575,317,10156,4015,5773,363,5,0,0,0,0,0,209,52,10,0,0
A65526,Memorial Hermann Accountable Care Organization ,Texas ,7/1/2012,1,0,0,"50,055",14.01%,2.20%,"89,128,773","89,128,773","41,912,527",95.97%,"13,062","13,043","636,117,708","546,988,936",  ,  ,50.00%,47.98%,"114,909","13,458","15,457","11,032","110,759","14,515","15,841","11,251","96,511","14,785","16,520","10,961","87,396","12,264","14,644","9,776","11,232",1.063,1.197,0.992,1.059,1.079,1.227,1.031,1.058,1.045,1.264,1.074,1.067,1.022,1.205,1.069,1.045,395,2880,2325,26916,48699,630,4349,2302,41418,6334,24922,13076,5723,29676,20379,39258,5573,2000,1348,49,1827,3816,2716,593,583,54,234,709,0,1884,3684,159,1040,235,336,282,16,32,7,13,9,8,177,742,55,629,211,805,332,10270,3940,5281,1035,14,0,0,0,0,17,353,177,67,5,2
A40874,"Chautauqua Region Associated Medical Partners, LLC ","New York, Pennsylvania ",7/1/2012,1,0,0,"6,872",4.15%,3.43%,"2,568,905","2,568,905","1,214,439",96.48%,"9,319","9,084","61,973,384","59,404,478",  ,  ,50.00%,48.24%,"70,555","6,261","9,547","8,032","71,894","7,007","10,672","8,086","63,435","7,928","12,158","8,598","63,695","7,664","11,898","8,420","8,933",1.116,1.072,1.009,1.157,1.081,1.065,1.077,1.141,1.036,1.067,1.099,1.149,1.080,1.039,1.086,1.137,75,1975,562,4620,6650,49,1875,610,4116,2110,2219,1632,911,3728,3144,6459,163,9,102,10,129,2693,2377,38,172,130,153,745,0,1770,2831,176,487,355,299,273,1,11,14,8,9,8,157,837,75,877,195,803,251,9166,3724,3057,2380,6,0,0,0,0,14,62,93,44,3,0
A34413,Triad HealthCare Network,North Carolina ,7/1/2012,1,0,0,"35,600",-0.03%,2.34%,"-105,754",0,0,99.81%,"9,185","8,645","316,422,343","316,528,097",  ,  ,50.00%,49.91%,"61,463","8,129","11,302","7,319","63,672","8,630","12,600","7,574","66,567","8,078","13,432","7,542","69,862","8,759","10,917","8,199","9,188",0.986,1.114,1.039,0.975,0.960,1.090,1.044,0.961,0.992,1.075,1.033,0.953,1.010,1.093,1.045,1.026,427,5842,1836,28674,34452,435,5549,1518,26950,7037,15165,8932,4466,20606,14994,28281,6399,240,157,30,493,2822,2504,131,141,71,268,723,0,1983,2762,130,465,276,318,298,4,8,9,19,9,11,166,763,72,736,237,730,279,9528,3875,4581,1067,5,0,0,0,0,6,387,760,157,0,0
A01334,"AtlantiCare Health Solutions, Inc. ",New Jersey ,1/1/2013,1,0,0,"18,847",-8.87%,2.55%,"-15,246,772",0,0,98.59%,"9,327","8,920","171,889,571","187,136,344",  ,  ,50.00%,49.30%,"80,185","8,285","12,604","8,497","88,025","9,316","13,528","8,286","78,334","8,554","12,894","8,357","80,889","10,002","14,689","9,396","10,154",1.075,1.102,1.159,1.078,1.042,1.096,1.130,1.049,1.046,1.065,1.168,1.045,0.966,1.030,1.114,1.037,77,1478,417,11384,18430,135,2127,576,15592,2802,8928,5118,1999,10988,7859,16442,1623,221,201,3,357,3109,2748,63,265,58,180,423,0,1815,4107,68,402,252,296,276,1,13,4,12,10,6,144,804,41,616,206,842,317,10721,3844,6025,845,7,0,0,0,0,2,152,263,74,1,1
A52780,Methodist Alliance for Patients and Physicians,Texas ,7/1/2012,1,0,0,"14,229",11.56%,2.75%,"18,718,445","18,718,445","8,328,054",90.80%,"11,715","12,857","161,942,967","143,224,521",  ,  ,50.00%,45.40%,"90,346","12,115","21,083","11,864","82,176","10,987","20,456","11,345","77,835","12,099","17,169","10,341","64,759","11,055","15,240","9,271","10,361",1.030,1.224,1.137,1.081,1.009,1.258,1.194,1.083,1.006,1.281,1.157,1.068,0.987,1.140,1.045,1.005,198,1841,807,8244,13823,162,1746,499,11416,2341,6817,3539,1532,8452,5777,9923,3543,148,324,28,263,3255,2269,270,574,135,227,568,48,1670,3516,108,1064,203,298,239,9,31,14,12,9,7,154,716,43,727,188,910,347,9588,4098,4715,770,5,0,0,0,0,5,134,181,35,4,0
A15852,"Genesis Accountable Care Organization, LLC ","Illinois, Iowa ",7/1/2012,1,0,0,"19,787",-10.09%,2.51%,"-16,221,510",0,0,87.69%,"8,365","7,955","160,847,476","177,068,985",  ,  ,50.00%,43.85%,"58,928","6,753","10,361","7,168","60,573","6,741","10,123","7,246","70,145","6,840","9,714","7,618","67,564","8,981","11,467","8,661","9,208",0.983,0.957,0.951,0.970,1.031,0.961,0.946,0.973,1.036,0.966,0.922,0.994,0.979,1.072,0.927,0.977,112,2571,697,15386,19229,136,2321,637,16136,3083,8695,5497,2512,11171,8616,18378,810,90,164,3,342,2839,2581,76,144,43,239,766,0,2076,2632,97,506,257,320,305,3,8,5,14,11,14,171,785,73,751,225,704,254,8336,3440,3348,1166,382,2,8,2,0,7,126,145,51,0,0
A91882,Revere Health,"Arizona, Nevada, Utah ",7/1/2012,1,0,0,"15,909",8.83%,2.66%,"13,911,028","13,911,028","6,300,913",92.44%,"10,181","10,530","157,529,176","143,618,147",  ,  ,50.00%,46.22%,"63,278","8,886","13,081","10,426","69,868","9,316","13,982","9,637","77,596","8,994","12,371","10,076","62,213","8,644","13,030","8,923","9,282",1.039,1.277,1.112,1.156,1.013,1.189,1.096,1.101,1.072,1.223,1.051,1.105,1.029,1.060,0.999,1.048,65,767,112,7395,15473,91,1415,261,13706,1936,7278,4884,1811,8567,7342,15428,26,69,117,47,222,2486,2240,114,100,46,301,856,0,1692,2936,63,689,430,240,225,3,5,7,6,3,9,104,745,71,586,127,571,308,8069,3456,3149,1452,13,0,0,0,0,0,70,123,68,3,0
A05872,WESTMED Medical Group ,"Connecticut, New York ",7/1/2012,1,0,0,"12,431",2.38%,2.85%,"2,785,036",0,0,95.22%,"9,619","9,383","116,959,814","114,174,779",  ,  ,50.00%,47.61%,"87,241","9,248","9,536","8,776","71,344","9,183","7,910","8,780","70,896","8,693","11,621","8,970","74,522","9,759","9,686","9,017","9,390",0.973,1.014,0.946,1.036,0.988,1.022,0.921,1.035,0.943,0.995,0.899,1.029,0.912,0.986,0.945,1.024,69,777,313,10385,12160,55,895,407,10803,1272,5649,3454,2056,7529,4902,10405,1105,134,291,3,493,2775,2412,70,226,81,150,580,0,1434,4018,91,465,128,218,199,4,10,5,7,7,6,129,812,45,452,152,700,267,10875,3582,6560,724,9,0,0,0,0,0,80,175,29,0,0
A46043,"Circle Health Alliance, LLC ","Massachusetts, New Hampshire ",7/1/2012,1,0,0,"11,455",4.53%,2.91%,"5,784,002","5,784,002","2,755,899",97.24%,"11,440","10,850","127,659,767","121,875,765",  ,  ,50.00%,48.62%,"102,336","8,823","12,554","10,004","87,144","9,081","13,737","10,813","83,536","9,616","11,416","9,947","87,887","9,450","13,820","10,397","10,922",1.032,1.113,0.915,1.076,1.095,1.100,0.933,1.079,1.036,1.147,0.974,1.082,1.029,1.088,0.966,1.109,51,2140,725,5047,11159,74,3167,907,7010,3570,4450,2321,1114,6550,4905,9961,188,554,459,4,289,3968,3342,60,350,243,163,923,8,2422,2761,227,653,201,384,340,2,19,23,20,14,11,191,805,86,837,270,716,425,9298,3614,4170,1141,373,0,3,0,0,1,233,198,92,0,1
